Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"These data are presented in a raw, basic format and once processed, they are used to generate Ofcom’s UK and ISP comparative fixed-line broadband performance analysis. To calculate the figures in the report, additional weighting and distance normalisation are applied to the data, and the complex nature of this means that care should be taken when attempting to replicate the published report. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Distance band,Distance band used for weighting,Urban/rural,Market,ISP,Technology,Headline speed,Download speed (Mbit/s) 24 hrs,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,isp weights,nat weights, , , , , , , , 
141324,2563-5000,,Urban,3,TalkTalk,FTTx,40,36.65,37.68,36.56,1.86,2,1.86,22,0,19.44,0,0.61,0.31,0.65,0.4,25.19,0,24.46,0,354.35,319.9,1,0,,,,,,,,
141358,0-385,0-582,Urban,3,Plusnet,FTTx,80,43.44,47.05,43.77,10.33,11,10.35,23.8,0.01,24.02,0.03,0.46,0.45,0.5,0.52,22.46,0,22.69,0,341.2,410.4,1,0,,,,,,,,
141366,1143-1367,,Urban,3,Orange,FTTx,40,28.65,38.18,24.03,8.59,9,8.57,24.46,0,26.16,0.01,0.39,0.75,0.39,1.97,13.39,0,14.5,0.01,410.89,528.45,1,0,,,,,,,,
141486,582-763,582-946,Urban,3,Plusnet,FTTx,80,70.66,73.72,68.85,18.48,19,18.5,10.22,0.01,10.83,0.08,0.3,0.28,0.41,0.47,8.17,0,8.51,0,187.76,248.1,1,0,,,,,,,,
142686,1992-2563,,Urban,3,Sky,FTTx,40,21.49,21.76,21.38,3.94,4,3.93,21.99,0,21.13,0,0.36,0.41,0.37,0.5,21.59,0,21.64,0,373.77,403.14,1,0,,,,,,,,
142768,0-385,,Urban,3,Sky,FTTx,40,37.53,37.95,37.56,9.72,10,9.71,18.29,0,17.96,0,0.23,0.29,0.23,0.3,14.52,0,14.53,0,248.96,233.27,1,0,,,,,,,,
142772,763-946,,Urban,3,BT,FTTx,80,67.94,74.93,66.91,18.73,19,18.73,12.08,0,12.3,0,0.27,0.26,0.27,0.28,10.93,0,10.93,0,191.85,182.72,1,0,,,,,,,,
142886,0-385,0-582,Urban,3,Plusnet,FTTx,80,38.75,42.22,38.08,12.64,13,12.67,16.78,0,16.39,0.04,1.17,0.88,,,15.76,0,15.74,0,319.43,316.25,1,0,,,,,,,,
143228,2563-5000,,Urban,3,Virgin,Cable,30,27.14,32.07,20.94,1.99,2,1.99,18.25,0,19.98,0,1.45,0.4,1.87,1.37,19.31,0,21.18,0,357.81,533.35,1,0.42,,,,,,,,
143650,1143-1367,946-1367,Urban,3,Plusnet,FTTx,80,33.45,35.92,32.68,11.21,12,11.31,21.82,0,22.4,0.03,0.46,0.4,0.43,0.5,21.21,0,21.38,0,335.89,344.1,1,0,,,,,,,,
143928,2563-5000,,Urban,3,Virgin,Cable,20,19.98,20.54,19.13,1.11,1,1.08,11.66,0,12.17,0,2.58,0.33,3.09,0.61,10.91,0,11.82,0,354.36,375.23,1,0.4,,,,,,,,
144418,582-763,,Urban,3,Virgin,Cable,50,54.55,54.75,54.56,3.07,3,3.07,65,0.01,63.57,0,12.12,0.33,12.51,0.35,11.5,0,9.03,0,739.85,519.11,1,0.02,,,,,,,,
144508,582-763,,Urban,3,Sky,FTTx,40,37.66,37.94,37.64,9.73,10,9.71,11.25,0,10.44,0,0.24,0.29,0.24,0.32,11.08,0,11.15,0,221.14,254.01,1,0,,,,,,,,
144540,582-763,,Urban,3,Orange,FTTx,40,33.72,38.34,33.79,9.37,10,9.33,,,,,0.35,0.38,0.35,0.81,8.61,0,8.66,0,,,1,0,,,,,,,,
144544,763-946,,Urban,3,Virgin,Cable,30,33.32,33.36,33.31,1.99,2,1.98,11.81,0,12.56,0,2.45,0.11,2.95,0.15,8.24,0,8.68,0,175.18,172.18,1,0.09,,,,,,,,
144578,2563-5000,,Rural,3,BT,DSL,20,5.07,5.33,5.1,0.86,1,0.86,34.44,0,34.58,0,0.61,0.42,0.62,0.45,32.98,0,32.92,0,868,875.96,1.07,0.36,,,,,,,,
144580,1143-1367,,Urban,3,Sky,FTTx,40,30.81,32.04,30.89,6.74,7,6.8,17.87,0,16.05,0,0.36,0.21,0.37,0.23,18.03,0,18.27,0,295.96,307.01,1,0.03,,,,,,,,
146312,1635-1992,,Urban,3,Virgin,Cable,30,31.29,31.49,31.27,2,2,2,19.49,0,19.96,0,1.97,0.28,2.35,0.51,15.5,0,16.34,0,319.65,414.74,1,0.1,,,,,,,,
146542,0-385,,Urban,3,Sky,LLU,20,15.66,16.36,15.53,0.95,1,0.94,10.19,0.01,9.58,0,0.7,0.45,0.71,0.5,6.93,0,7.27,0,886.21,913.16,0.7,0.11,,,,,,,,
146544,582-763,,Urban,3,BT,FTTx,40,37.34,37.89,37.3,8.77,9,8.78,14.8,0,14.81,0,0.28,0.28,0.27,0.29,13.78,0,13.76,0,228.19,234.24,1,0.04,,,,,,,,
146548,1367-1635,,Urban,3,Sky,LLU,20,6.48,7.15,6.6,1.06,1,1.06,12.27,0,11.93,0,0.47,0.41,0.46,0.43,15.77,0,16.04,0,1015.54,839.28,1.09,0.22,,,,,,,,
147214,1992-2563,1992-5000,Urban,3,Plusnet,FTTx,80,70.55,73.18,68.92,18.76,19,18.76,10.87,0,11.48,0.04,0.31,0.37,0.32,0.52,9.65,0,9.83,0,182.65,211.78,1,0,,,,,,,,
147526,1635-1992,,Urban,3,Orange,DSL,8,6.77,8.01,6.79,0.61,1,0.62,25.43,0,30.66,0,0.92,1.03,0.87,2.85,16.76,0,19.08,0,624.9,660.1,,0.08,,,,,,,,
147596,0-385,,,0,BT,DSL,8,2.84,3.31,2.82,0.38,0,0.38,42.47,0,42.66,0,0.73,0.53,0.7,0.69,41.08,0,41.25,0,2308,2310.52,,0,,,,,,,,
148270,0-385,,Urban,2,BT,DSL,20,11.19,13.83,10.27,0.96,1,0.96,19.04,0.01,19.16,0.04,1.02,0.52,1.1,1.02,18.07,0,18.48,0.01,476.84,538.93,0.79,0.04,,,,,,,,
148274,946-1143,,Urban,3,Orange,FTTx,40,32.13,36.01,31.15,7.89,8,7.89,,,,,0.41,0.55,0.41,0.92,18.33,0,18.7,0,,,1,0,,,,,,,,
148388,0-385,,,0,Virgin,Cable,152,154.48,159.66,153.16,12.76,13,12.74,12.96,0,12.86,0.01,2.72,0.12,2.9,0.16,12.75,0,12.94,0,203.07,191.25,1,0,,,,,,,,
148512,1992-2563,,Urban,3,BT,FTTx,80,74.26,74.68,73.98,21.37,22,21.36,11.36,0,11.46,0,0.19,0.1,0.2,0.13,9.94,0,9.87,0,157.24,161.85,1,0,,,,,,,,
148673,0-385,,,0,Miscellaneous,DSL,20,13.39,14.51,13.69,1.12,1,1.13,32.33,0,30.5,0,1.37,0.51,0.92,0.39,29.92,0,26.73,0,485.87,473.36,,0,,,,,,,,
149116,763-946,,Urban,1,Virgin,Cable,30,32.32,33.25,31.81,1.77,2,1.61,19.84,0,17.99,0.01,3.63,0.2,2.64,0.28,12.58,0,14.29,0,338.42,355.55,0,0.04,,,,,,,,
149640,2563-5000,,Urban,3,Orange,FTTx,40,29.8,38.6,24.36,9.39,10,9.42,19.91,0,21.4,0,0.4,0.63,0.41,2.23,12.1,0,14.01,0.02,364.83,648.49,1,0,,,,,,,,
149850,582-763,582-946,Urban,3,Plusnet,FTTx,80,29.69,51.71,27.88,17.53,19,17.86,24.56,0.01,25,0.05,0.48,0.64,0.63,0.77,22.9,0,22.31,0,393.35,412.85,1,0,,,,,,,,
149898,946-1143,946-1367,Urban,3,Plusnet,FTTx,80,64.84,69.29,63.17,18.55,19,18.44,12.76,0,13.67,0.01,0.32,0.36,0.35,0.44,11.68,0,11.88,0,185.75,189.45,1,0,,,,,,,,
156230,1992-2563,,Rural,1,Plusnet,DSL,20,10.24,12.73,8.61,0.99,1,0.95,25.55,0.01,28.98,,0.65,0.61,2.67,3.23,24.83,0,31.05,0.01,594.09,901.75,0,0.1,,,,,,,,
156522,763-946,,Urban,3,BT,FTTx,80,74.54,74.94,74.29,10.25,10,10.25,14.08,0,14.16,0,0.3,0.31,0.3,0.34,12.73,0,12.73,0,197.8,198.02,1,0.07,,,,,,,,
156524,946-1143,,Urban,3,BT,FTTx,80,73.96,75.05,73.12,18.61,19,18.6,13.94,0,13.95,0,0.29,0.27,0.31,0.28,13,0,13.08,0,209.98,207.95,1,0,,,,,,,,
156526,0-385,,Urban,3,BT,FTTx,40,14.7,16.86,14.83,6.36,10,6.51,26.75,0,26.77,0,0.39,0.38,0.39,0.4,25.04,0,25.07,0,427.79,433.19,1,0.04,,,,,,,,
156530,763-946,,Urban,3,BT,FTTx,80,69.38,71.56,68.55,19.05,20,18.98,26.69,0,26.84,0,0.27,0.31,0.28,0.34,24.6,0,24.39,0,356.56,354.81,1,0,,,,,,,,
156532,2563-5000,1992-5000,Urban,3,Virgin,Cable,60,60.9,62.88,59.95,6.51,7,6.56,19.51,0,19.83,0,3.76,0.3,3.89,0.75,15.26,0,15.7,0,248.83,332.02,1,0.14,,,,,,,,
156534,2563-5000,1992-5000,Urban,3,Virgin,Cable,60,58.76,62.68,55.47,6.52,7,6.46,21.22,0,21.49,0,2.01,0.26,2.49,0.35,13.92,0,14.87,0,289.32,318.23,1,0.06,,,,,,,,
156538,2563-5000,,Urban,3,Virgin,Cable,30,33.33,33.36,33.34,1.99,2,1.99,14.11,0,14.05,0,2.12,0.09,2.21,0.12,17.19,0,17.2,0,280.5,298.12,1,0.18,,,,,,,,
157394,1992-2563,,,3,Virgin,Cable,152,149.54,159.71,146.97,12.01,12,12.01,19.4,0,18.31,0.01,2.21,0.15,2.35,0.24,20.37,0,20.63,0,284.21,274.66,1,0,,,,,,,,
157412,1992-2563,,Urban,3,Virgin,Cable,152,139.69,158.42,125.1,11.95,12,11.94,34.53,0,34.35,0,3.7,3,3.98,3.01,22.56,0.01,22.26,0,372.5,387.68,1,0,,,,,,,,
157416,1367-1635,,Urban,3,Virgin,Cable,100,81.32,96.19,83.87,11.97,12,11.98,13.84,0,14,0,2.9,0.15,3.43,0.24,13.82,0,14.57,0,245.33,258.58,1,0,,,,,,,,
157418,385-582,,Urban,3,Virgin,Cable,120,118.4,125.25,110.19,11.29,12,11.14,9.95,0,10.9,0.01,1.69,0.26,2.4,0.44,8.65,0,9.75,0,175.41,196.17,1,0,,,,,,,,
157420,385-582,,Urban,3,Virgin,Cable,152,153.81,158.83,152.93,11.98,12,11.98,15.65,0,15.68,0,1.42,0.23,1.63,0.29,7.36,0,7.55,0,175.47,171.21,1,0,,,,,,,,
157422,385-582,,Urban,3,Virgin,Cable,120,109.16,125.24,96.7,11.34,12,11.37,10.43,0,10.96,0.01,2.02,0.26,2.42,0.38,8.77,0,9.7,0,159.59,174.1,1,0.03,,,,,,,,
157424,763-946,,Urban,3,Virgin,Cable,120,91.87,125.09,87.38,8.82,12,8.84,42.44,0.01,43.4,0,20.23,0.25,23.9,0.32,15.37,0,15.36,0,733.32,661.79,1,0,,,,,,,,
157430,1992-2563,,Urban,3,Virgin,Cable,152,144.29,158.84,138.23,11.39,12,11.37,15.33,0,15.02,0,1.87,0.21,1.82,0.26,11.92,0,12.06,0,211.05,216.06,1,0,,,,,,,,
157434,1635-1992,,Urban,3,Virgin,Cable,120,119.91,125.68,117.75,10.85,12,10.81,22.06,0,20.2,0.01,5.07,0.12,5.11,0.18,13.42,0,13.68,0,260.61,266.32,1,0,,,,,,,,
157474,1992-2563,1992-5000,Urban,3,Plusnet,FTTx,80,61.56,64.19,60.14,18.59,19,18.62,32.08,0,32.64,0.04,0.32,0.37,0.33,0.51,30.99,0,31.19,0,422.33,427.51,1,0,,,,,,,,
157526,2563-5000,,Rural,1,Demon,DSL,8,1.18,1.9,1.13,0.34,0,0.33,36.93,0.01,39.15,0,4.94,1.02,4.14,1.7,70.38,0,73.5,0,5153.81,6119.2,0,0.06,,,,,,,,
158338,0-385,0-582,Urban,3,Plusnet,FTTx,80,72.21,73.18,71.67,18.59,19,18.64,11.26,0,11.7,0,0.24,0.25,0.24,0.32,10.23,0,10.43,0,186.5,177.39,1,0,,,,,,,,
158348,1635-1992,,Urban,3,BT,FTTx,40,30.72,31.21,30.47,7.21,7,7.19,27.57,0,27.76,0,0.31,0.27,0.3,0.49,27.19,0,27.44,0,405.28,432.17,1,0,,,,,,,,
158390,582-763,582-946,Urban,3,Plusnet,FTTx,80,51.67,54.98,47.23,18.3,19,18.24,18.67,0.01,19.83,0.06,0.57,0.38,0.38,0.48,17.41,0,17.82,0,300.3,339.8,1,0,,,,,,,,
158438,1367-1635,1367-1992,Urban,3,Virgin,Cable,60,61.96,62.89,61.72,2.97,3,2.98,12.21,0,12.09,0.01,3.41,0.64,3.94,0.72,13.11,0,13.25,0,244.52,270.06,1,0.04,,,,,,,,
159638,763-946,,Urban,3,BT,FTTx,40,37.63,38.89,37.43,8.34,9,8.32,15.77,0,15.86,0,0.33,0.46,0.33,0.39,14.53,0,14.58,0,234.46,231.88,1,0.06,,,,,,,,
159670,2563-5000,,Urban,3,Sky,FTTx,40,37.67,37.93,37.66,9.74,10,9.74,13.64,0,12.59,0,0.24,0.29,0.24,0.31,8.68,0,8.59,0,196.12,246.02,1,0.07,,,,,,,,
159792,1635-1992,,Urban,3,Orange,FTTx,40,33.27,37.95,33.48,9.29,9,9.32,16.59,0,16.42,0,0.42,0.7,0.41,0.83,6.97,0,7.26,0,338.51,447.59,1,0,,,,,,,,
159990,946-1143,,Urban,3,BT,FTTx,80,72.99,74.45,71.78,20.53,21,20.52,12.39,0,12.37,0,0.33,0.22,,,10.25,0,10.12,0,162.68,167.02,1,0,,,,,,,,
160000,385-582,,Urban,3,Virgin,Cable,100,98.34,106.07,90.17,6.38,7,6.4,10.32,0,10.31,0,1.68,0.24,1.81,0.31,9.05,0,9.49,0,200.08,195.9,1,0.03,,,,,,,,
160018,1367-1635,,Urban,3,Virgin,Cable,100,78.51,87.13,75.57,11.22,12,11.17,16.56,0,18.05,0,3.94,0.13,5.09,0.19,12.12,0,13.16,0,184.07,195.43,1,0,,,,,,,,
160188,946-1143,,Urban,3,BT,FTTx,80,36.66,38.53,35.6,7.5,8,7.48,13.68,0,13.77,0,0.36,0.33,0.37,0.35,12.66,0,12.71,0,211.03,224.92,1,0.06,,,,,,,,
161302,1143-1367,,Urban,3,BT,FTTx,80,65.49,66.81,65.87,18.61,19,18.65,26.14,0,26.2,0,0.23,0.38,0.23,0.4,24.91,0,24.95,0,339.61,383.25,1,0,,,,,,,,
162004,1992-2563,,Urban,3,BT,FTTx,80,56.89,61.1,56.8,15.2,16,15.17,16.12,0,16.37,0,0.24,0.22,0.24,0.27,15.14,0,15.39,0,235.05,231.41,1,0,,,,,,,,
162006,1367-1635,,Urban,3,Virgin,Cable,120,110.13,125.68,102.45,12.17,12,12.21,17.38,0,16.97,0,2.59,0.19,2.82,0.37,19.03,0,19.42,0,325.96,316.57,1,0,,,,,,,,
162008,1992-2563,,Urban,3,Plusnet,FTTx,40,35.08,35.86,34.96,6.54,7,6.55,8.73,0.01,9.11,0.08,0.34,0.28,0.34,0.34,7.66,0,7.78,0,176.6,184.72,1,0,,,,,,,,
162012,2563-5000,,Urban,3,BT,FTTH,330,205.38,306.09,170.4,20.66,21,20.64,11.32,0,11.4,0,0.27,0.14,0.29,0.18,10.49,0,10.41,0,161.1,154.94,1,0,,,,,,,,
162014,385-582,0-582,Urban,3,Plusnet,FTTx,80,74.04,75.31,71.5,20.98,21,20.98,8.59,0,9.2,0.01,0.21,0.23,0.22,0.32,7.23,0,7.43,0,146.6,216.94,1,0,,,,,,,,
162018,2563-5000,,Rural,3,BT,FTTx,80,50.56,50.7,50.41,13.02,13,13.01,17.34,0,17.42,0,0.29,0.25,0.29,0.26,15.65,0,15.74,0,245.4,237.6,1,0,,,,,,,,
162024,582-763,,Urban,2,Sky,LLU,20,14.63,15.51,14.6,1.24,1,1.24,21.59,0,20.74,0,0.5,0.52,0.5,0.53,24.21,0,24.63,0,694.94,714.41,0.87,0.07,,,,,,,,
165776,1367-1635,,Urban,3,BT,FTTx,80,65.53,74.86,63.19,17.83,19,17.52,27.39,0,27.77,0,0.3,0.34,0.31,0.38,26.4,0,26.84,0,377.1,374.01,1,0,,,,,,,,
168226,1367-1635,,Urban,3,Plusnet,DSL,20,2.39,2.49,2.4,0.42,1,0.41,30.1,0,31.08,0.01,0.98,0.73,1.11,0.92,28.94,0,29.47,0,1545.78,1550.37,1.23,0,,,,,,,,
168232,1992-2563,,Rural,1,Plusnet,DSL,20,5.57,6.22,5.19,0.67,1,0.66,44.15,0,48.04,0.02,1.07,1.24,1.18,1.72,42.96,0,45.63,0,901.7,1143.65,0,0.1,,,,,,,,
168234,1143-1367,946-1367,Urban,3,Plusnet,FTTx,80,61.7,63.26,60.1,18.42,19,18.31,18.65,0.01,19.69,0.07,0.37,0.33,,,17.56,0,17.98,0,245.36,232.77,1,0,,,,,,,,
168236,2563-5000,,Urban,2,Plusnet,FTTx,40,32.93,33.08,32.85,6.7,7,6.69,18.5,0.01,18.65,0.08,0.59,0.24,0.48,0.35,17.97,0,18.1,0,271.68,283.63,1,0,,,,,,,,
168238,1992-2563,,Urban,3,Virgin,Cable,30,32.73,32.97,32.67,2.52,3,2.45,13.92,0.01,12.26,0,1.32,0.17,1.36,0.22,8.3,0,8.48,0,187.98,181.22,1,0.17,,,,,,,,
168240,0-385,,Urban,3,Virgin,Cable,50,53.88,54.02,53.71,3.06,3,3.05,13.23,0,13.54,0.01,1.47,0.21,1.81,0.25,13.29,0,13.71,0,226.53,253.44,1,0.02,,,,,,,,
168244,1367-1635,1367-1992,Urban,3,Virgin,Cable,60,61.52,62.4,61.32,2.91,3,2.9,14.43,0,14,0,2.08,0.15,2.17,0.31,18.02,0,18.13,0,295.3,277.34,1,0.04,,,,,,,,
168254,1143-1367,,Urban,3,Sky,LLU,20,12.93,14.01,12.92,1.54,2,1.54,9.96,0,9.65,0,0.48,0.38,0.46,0.4,6.89,0,6.92,0,674.06,696.19,0.95,0.22,,,,,,,,
168256,0-385,0-582,Urban,3,Virgin,Cable,60,61.03,62.4,59.26,2.81,3,2.64,48.55,0.01,48.47,0,10.64,0.32,10.92,0.33,23.74,0,19.08,0,744.63,556.67,1,0.02,,,,,,,,
168264,763-946,582-946,Urban,2,Plusnet,FTTx,80,53.35,54.11,52.82,15.48,16,15.43,18.84,0,19.48,0.03,0.29,0.3,0.34,0.44,18.21,0,18.41,0,263.81,254.98,1,0,,,,,,,,
168266,946-1143,,Urban,3,Virgin,Cable,120,102.49,125.27,84.24,11.43,12,11.42,11.15,0,11.42,0,1.28,0.28,1.36,0.51,10.08,0,10.61,0,178.37,186,1,0,,,,,,,,
168272,1992-2563,1992-5000,Urban,2,Plusnet,FTTx,80,68.45,72.27,68.16,18.59,19,18.58,17.25,0,17.62,0.03,0.23,0.23,0.26,0.3,16.66,0,16.82,0,243.22,239.5,1,0,,,,,,,,
168274,0-385,0-582,Urban,0,Plusnet,FTTx,80,68.72,73.1,65.41,18.58,19,18.57,15.07,0.01,15.69,0.08,0.31,0.35,0.31,0.52,14.07,0,14.26,0,210.74,239.35,1,0,,,,,,,,
168276,1367-1635,,Urban,3,BT,FTTx,80,65.65,67.86,64.02,18.56,19,18.57,14.42,0,14.55,0,0.26,0.33,0.26,0.34,13.5,0,13.48,0,212.11,234.37,1,0.08,,,,,,,,
168278,582-763,582-946,Urban,3,Plusnet,FTTx,80,60.99,68.74,60.02,18.52,19,18.54,12.57,0,13.82,0.03,0.23,0.25,0.28,0.44,11.55,0,11.83,0,192.44,217.64,1,0,,,,,,,,
168280,763-946,582-946,Urban,3,Plusnet,FTTx,80,69.72,72.75,65.57,18.52,19,18.35,15.78,0,16.49,0.04,0.32,0.36,0.37,0.46,14.84,0,15.31,0,215.28,229.44,1,0,,,,,,,,
168284,0-385,,Urban,0,BT,FTTx,80,54.95,55.74,54.98,11.78,13,11.75,16.97,0,16.97,0,0.39,0.26,0.39,0.31,16.08,0,16.32,0.01,236.57,248.92,1,0,,,,,,,,
168290,763-946,,Urban,3,Sky,FTTx,40,37.33,37.61,37.29,9.34,10,9.34,10.13,0,9.57,0,0.55,0.22,0.36,0.23,10.68,0,10.41,0,197.82,167.97,1,0,,,,,,,,
168292,2563-5000,1992-5000,Urban,3,Plusnet,FTTx,80,50.32,52.31,47.54,18.57,19,18.58,15.4,0,15.85,0.04,0.22,0.22,0.22,0.28,13.92,0,13.95,0,223.05,248.06,1,0,,,,,,,,
168296,946-1143,946-1367,Urban,3,Plusnet,FTTx,80,68.02,72.46,61.74,18.44,19,18.29,14.42,0,15.16,0.02,0.32,0.36,0.35,0.61,13.8,0,14.06,0,207.26,231.16,1,0,,,,,,,,
168298,385-582,0-582,Urban,3,Plusnet,FTTx,80,57.47,60.76,55.14,15.52,16,15.28,15.01,0.01,15.5,0.04,0.34,0.39,0.35,0.54,14.5,0,14.89,0,219.01,249.56,1,0,,,,,,,,
168300,1992-2563,1992-5000,Urban,3,Plusnet,FTTx,80,70.95,72.26,69.64,18.19,19,18.15,20.4,0,21.1,0.02,0.33,0.37,0.35,0.44,19.56,0,19.88,0,288.22,341.86,1,0,,,,,,,,
168304,582-763,582-946,Urban,3,Virgin,Cable,60,60.25,62.17,58.16,2.87,3,2.8,9.17,0,9.84,0.01,1.6,0.24,2.15,0.3,7.71,0,8.47,0,156.59,149.49,1,0.02,,,,,,,,
168306,1367-1635,,Urban,3,Orange,FTTx,40,33.06,37.55,32.8,9.28,10,9.3,,,,,0.4,0.5,0.41,1.01,9.26,0,9.77,0,,,1,0,,,,,,,,
168308,1367-1635,,Urban,3,Virgin,Cable,120,116,125.26,106.54,10.26,11,9.96,11.42,0,12.83,0,3.07,0.21,4.75,0.26,10.07,0,11.79,0,166.94,179.37,1,0,,,,,,,,
168312,385-582,,Urban,3,Virgin,Cable,152,159.08,159.68,158.56,12.78,13,12.78,10.79,0,11.21,0,2.55,0.11,2.83,0.13,9.14,0,9.38,0,170.05,159.62,1,0,,,,,,,,
168314,1992-2563,,Urban,3,Virgin,Cable,120,122.62,125.72,120.95,11.45,12,11.46,13.29,0,15.65,0,2.23,0.18,2.47,0.37,11.73,0,12.11,0,183.85,179.79,1,0,,,,,,,,
168318,1367-1635,,Urban,3,Virgin,Cable,152,149.54,159.09,143.74,12.7,13,12.75,11.09,0,11.03,0,1.47,0.23,1.56,0.3,11.96,0,12.44,0,209.34,196.73,1,0,,,,,,,,
168322,1367-1635,,Urban,3,Virgin,Cable,152,131.92,159.08,116.23,12.74,13,12.74,16.65,0,17.72,0,2.02,0.23,2.63,0.26,16.65,0,17.35,0,287.24,303.81,1,0,,,,,,,,
168324,763-946,,Urban,3,Virgin,Cable,120,58.75,125.55,15.78,12.06,12,11.98,17.32,0,27.69,0.01,2.79,1.01,3.56,5.77,16.68,0,22.87,0,298.06,494.92,1,0.05,,,,,,,,
168330,1143-1367,,Urban,3,Virgin,Cable,120,122.02,125.7,120.64,11.13,11,11.11,20.29,0.01,20.19,0.01,3.57,0.2,3.55,0.41,14.22,0,13.97,0,231.37,195.12,1,0,,,,,,,,
168332,946-1143,,Urban,3,Virgin,Cable,100,93.56,94.14,92.74,11.47,12,11.46,10.04,0,10.37,0,1.32,0.22,1.4,0.41,9.74,0,9.96,0,186.93,197.54,1,0,,,,,,,,
168336,1992-2563,,Urban,3,Sky,FTTx,40,36.46,37.55,36.82,8.03,8,8.04,10.89,0,10.26,0,0.35,0.31,0.34,0.32,12.39,0,12.52,0,207.26,189.92,1,0.07,,,,,,,,
168338,1992-2563,,Urban,3,BT,FTTx,40,36.78,37.74,36.22,9.29,10,9.28,10.51,0,10.6,0,0.33,0.24,0.33,0.3,9.02,0,9,0,168.92,182.29,1,0,,,,,,,,
168340,0-385,,Urban,3,Virgin,Cable,120,66.98,125.26,27.39,11.38,12,11.37,10.04,0,13.48,0,1.95,0.63,2.79,2.84,9.21,0,12.09,0,210.48,429.58,1,0,,,,,,,,
168342,0-385,,Urban,0,Virgin,Cable,152,151.45,159.14,145.56,11.78,13,11.38,13.64,0,14.46,0,2.4,0.21,3.23,0.25,9.18,0,10.52,0,178.6,194.53,1,0,,,,,,,,
168344,0-385,,Urban,3,Virgin,Cable,120,118.11,125.67,113.56,10.85,12,10.46,13.97,0,14.93,0,10.4,0.13,15.58,0.23,10.58,0,13.06,0,207.51,245.57,1,0,,,,,,,,
168348,2563-5000,1992-5000,Urban,3,Virgin,Cable,60,59.49,62.37,52.59,3.21,3,3.21,12.92,0,14.45,0,2.87,0.27,3.57,0.83,11.36,0,12.75,0,218.91,259.18,1,0.14,,,,,,,,
168352,1143-1367,0-1321,Urban,3,TalkTalk,LLU,20,12.62,13.14,12.6,0.84,1,0.84,30.27,0,31.2,0,1.1,0.45,1.08,0.5,20.95,0,21.19,0,542.92,485.18,1.55,0.13,,,,,,,,
168360,763-946,582-946,Urban,3,Virgin,Cable,60,61.72,62.17,61.44,2.92,3,2.92,11.12,0,11.19,0,1.45,0.22,1.52,0.29,8.31,0,8.5,0,165.05,168.65,1,0.03,,,,,,,,
168362,1367-1635,,Urban,3,Virgin,Cable,120,116.84,125.28,108.63,11.41,12,11.38,17.57,0,18.69,0.01,1.28,0.24,1.34,0.38,14.68,0,14.91,0,239.31,258.85,1,0,,,,,,,,
168368,2563-5000,,Urban,3,Virgin,Cable,152,157.7,159.75,155.53,12.82,13,12.77,16.4,0,17.08,0,2.36,0.1,2.41,0.17,14.83,0,14.94,0,268.08,267.72,1,0,,,,,,,,
168370,946-1143,,Urban,2,Virgin,Cable,152,155.27,159.67,151.4,12.02,12,12.01,13.38,0,12.28,0.01,2.19,0.17,2.31,0.31,8.86,0,9.15,0,141.39,151.85,1,0.01,,,,,,,,
168374,1992-2563,,Urban,3,Virgin,Cable,152,153.93,159.67,150.89,12.73,13,12.76,13.77,0,14.56,0,2.65,0.12,3.09,0.22,12.84,0,13.31,0,244.04,314.97,1,0,,,,,,,,
168382,385-582,,Urban,3,Sky,LLU,20,14.24,16.78,13.99,1.17,1,1.16,12.59,0.01,12.05,0,0.47,0.37,0.46,0.42,9.14,0,8.88,0,877.91,862.51,0.7,0.11,,,,,,,,
168384,385-582,0-1321,Urban,1,TalkTalk,DSL,20,12.44,13.7,12.69,0.8,1,0.77,36.42,0,39.98,0,4.9,0.45,6.17,0.49,33.93,0.01,43.56,0.05,895.24,1166.41,0,0.04,,,,,,,,
168392,1992-2563,,Urban,3,Virgin,Cable,50,54.52,54.65,54.44,3.08,3,3.08,10.29,0.01,10.28,0,2.18,0.16,2.36,0.29,8.88,0.01,9.12,0,158.63,147.73,1,0.07,,,,,,,,
168396,946-1143,946-1367,Urban,3,Virgin,Cable,60,58.58,62.67,53.58,3.09,3,3.08,18.75,0,17.67,0,1.82,0.32,2.15,0.43,11.54,0,12.31,0,259.53,263.1,1,0.03,,,,,,,,
